account_id,notification_date_time,delivery_method,notification_type,login_account_id,event_id,bill_status,tdate,Communication_Preference,OptOut_ts
211026,2020-01-17 14:45:10,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211027,2019-12-09 14:45:15,TEXT,INITIAL_BILL,,,,,,
211027,2019-12-12 14:45:29,TEXT,BILL_REMINDER,,,,,,
211027,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211027,2019-12-19 14:45:43,TEXT,BILL_REMINDER,,,,,,
211027,2020-01-03 14:45:08,TEXT,BILL_REMINDER,,,,,,
211027,2020-01-17 14:45:09,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211028,2019-12-09 14:45:45,TEXT,INITIAL_BILL,,,,,,
211028,2019-12-12 14:45:33,TEXT,BILL_REMINDER,,,,,,
211028,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211028,2019-12-19 14:45:21,TEXT,BILL_REMINDER,,,,,,
211028,2020-01-03 14:45:34,TEXT,BILL_REMINDER,,,,,,
211028,2020-01-17 14:45:08,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211029,2019-12-09 14:45:16,TEXT,INITIAL_BILL,,,,,,
211029,2019-12-12 14:45:32,TEXT,BILL_REMINDER,,,,,,
211029,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211029,2019-12-19 14:45:45,TEXT,BILL_REMINDER,,,,,,
211029,2020-01-03 14:45:09,TEXT,BILL_REMINDER,,,,,,
211029,2020-01-17 14:45:06,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211030,2019-12-09 14:45:26,TEXT,INITIAL_BILL,,,,,,
211030,2019-12-12 14:45:52,TEXT,BILL_REMINDER,,,,,,
211031,2019-12-09 5:47:28,PAPER,DROP_TO_PAPER(0002),,,,,,
211032,2019-12-09 14:45:27,TEXT,INITIAL_BILL,,,,,,
211032,2019-12-12 14:45:58,TEXT,BILL_REMINDER,,,,,,
211032,2019-12-17 5:47:53,PAPER,DROP_TO_PAPER(0002),,,,,,
211032,2019-12-19 14:45:22,TEXT,BILL_REMINDER,,,,,,
211032,2020-01-03 14:45:10,TEXT,BILL_REMINDER,,,,,,
211032,2020-01-17 14:45:07,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211033,2019-12-09 14:45:22,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 9:46:03
211033,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-09 9:46:03
211034,2019-12-09 14:45:28,TEXT,INITIAL_BILL,,,,,,
211034,2019-12-12 14:45:56,TEXT,BILL_REMINDER,,,,,,
211034,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211034,2019-12-19 14:45:44,TEXT,BILL_REMINDER,,,,,,
211034,2020-01-03 14:45:08,TEXT,BILL_REMINDER,,,,,,
211034,2020-01-17 14:45:37,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211035,2019-12-09 14:45:25,EMAIL,INITIAL_BILL,,,,,,
211035,2019-12-09 14:45:26,TEXT,INITIAL_BILL,,,,,,
211035,2019-12-12 14:45:04,EMAIL,BILL_REMINDER,,,,,,
211035,2019-12-12 14:45:05,TEXT,BILL_REMINDER,,,,,,
211035,2019-12-17 5:47:53,PAPER,DROP_TO_PAPER(0002),,,,,,
211035,2019-12-19 14:45:11,EMAIL,BILL_REMINDER,,,,,,
211035,2019-12-19 14:45:11,TEXT,BILL_REMINDER,,,,,,
211035,2020-01-03 14:45:05,EMAIL,BILL_REMINDER,,,,,,
211035,2020-01-03 14:45:06,TEXT,BILL_REMINDER,,,,,,
211035,2020-01-17 14:45:08,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211035,2020-01-17 14:45:09,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211036,2019-12-09 14:45:36,EMAIL,INITIAL_BILL,,,,,,
211036,2019-12-09 14:45:37,TEXT,INITIAL_BILL,,,,,,
211036,2019-12-12 14:45:05,EMAIL,BILL_REMINDER,,,,,,
211036,2019-12-12 14:45:06,TEXT,BILL_REMINDER,,,,,,
211036,2019-12-19 14:45:08,NO_DUNNING,NO_DUNNING,,,,,,
211036,2019-12-27 5:50:48,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211036,2020-01-02 14:45:04,NO_DUNNING,NO_DUNNING,,,,,,
211036,2020-01-15 14:45:04,NO_DUNNING,NO_DUNNING,,,,,,
211036,2020-01-20 5:50:05,NO_DUNNING,PAPER_CYCLE_3(0002),,,,,,
211036,2020-01-20 14:45:13,NO_DUNNING,NO_DUNNING,,,,,,
211037,2019-12-09 14:45:29,TEXT,INITIAL_BILL,211037,3,PAID,2020-01-09 14:47:08,,
211037,2019-12-12 14:45:05,TEXT,BILL_REMINDER,211037,3,PAID,2020-01-09 14:47:08,,
211037,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),211037,3,PAID,2020-01-09 14:47:08,,
211037,2019-12-19 14:45:09,TEXT,BILL_REMINDER,211037,3,PAID,2020-01-09 14:47:08,,
211037,2020-01-03 14:45:06,TEXT,BILL_REMINDER,211037,3,PAID,2020-01-09 14:47:08,,
211038,2019-12-09 14:45:27,TEXT,INITIAL_BILL,,,,,,
211038,2019-12-12 14:45:05,TEXT,BILL_REMINDER,,,,,,
211038,2019-12-20 14:45:14,NO_DUNNING,NO_DUNNING,,,,,,
211038,2019-12-30 5:53:56,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211038,2020-01-02 14:45:04,NO_DUNNING,NO_DUNNING,,,,,,
211038,2020-01-16 14:45:11,NO_DUNNING,NO_DUNNING,,,,,,
211038,2020-01-20 5:49:11,NO_DUNNING,PAPER_CYCLE_3(0002),,,,,,
211038,2020-01-20 14:45:08,NO_DUNNING,NO_DUNNING,,,,,,
211039,2019-12-09 5:47:26,PAPER,DROP_TO_PAPER(0002),,,,,,
211040,2019-12-09 17:45:05,EMAIL,INITIAL_BILL,,,,,,
211040,2019-12-09 17:45:06,TEXT,INITIAL_BILL,,,,,,
211040,2019-12-12 17:45:14,EMAIL,BILL_REMINDER,,,,,,
211040,2019-12-12 17:45:14,TEXT,BILL_REMINDER,,,,,,
211040,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211040,2019-12-19 17:45:12,EMAIL,BILL_REMINDER,,,,,,
211040,2019-12-19 17:45:13,TEXT,BILL_REMINDER,,,,,,
211041,2019-12-09 17:45:03,EMAIL,INITIAL_BILL,,,,,OptOut of text and email for all practices,2019-12-10 8:41:58
211041,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text and email for all practices,2019-12-10 8:41:58
211042,2019-12-09 17:45:05,EMAIL,INITIAL_BILL,,,,,,
211042,2019-12-12 17:45:09,EMAIL,BILL_REMINDER,,,,,,
211042,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211042,2019-12-19 17:45:11,EMAIL,BILL_REMINDER,,,,,,
211042,2020-01-03 17:45:16,EMAIL,BILL_REMINDER,,,,,,
211042,2020-01-17 17:45:11,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211044,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211043,2019-12-09 5:47:30,PAPER,DROP_TO_PAPER(0002),,,,,,
211045,2019-12-09 17:45:03,EMAIL,INITIAL_BILL,,,,,,
211045,2019-12-12 17:45:10,EMAIL,BILL_REMINDER,,,,,,
211045,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211046,2019-12-09 17:45:04,TEXT,INITIAL_BILL,,,,,,
211046,2019-12-12 17:45:18,TEXT,BILL_REMINDER,,,,,,
211046,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211047,2019-12-09 17:45:03,EMAIL,INITIAL_BILL,,,,,,
211048,2019-12-09 17:45:03,EMAIL,INITIAL_BILL,,,,,,
211048,2019-12-09 17:45:05,TEXT,INITIAL_BILL,,,,,,
211048,2019-12-12 17:46:02,EMAIL,BILL_REMINDER,,,,,,
211048,2019-12-12 17:46:03,TEXT,BILL_REMINDER,,,,,,
211048,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211048,2019-12-19 17:45:05,EMAIL,BILL_REMINDER,,,,,,
211048,2019-12-19 17:45:06,TEXT,BILL_REMINDER,,,,,,
211048,2020-01-03 17:45:25,EMAIL,BILL_REMINDER,,,,,,
211048,2020-01-03 17:45:26,TEXT,BILL_REMINDER,,,,,,
211048,2020-01-17 17:45:05,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211048,2020-01-17 17:45:07,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211049,2019-12-09 17:45:04,TEXT,INITIAL_BILL,,,,,,
211049,2019-12-12 17:45:08,TEXT,BILL_REMINDER,,,,,,
211049,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211050,2019-12-09 17:45:06,TEXT,INITIAL_BILL,,,,,,
211050,2019-12-12 17:45:17,TEXT,BILL_REMINDER,,,,,,
211050,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211050,2019-12-19 17:45:07,TEXT,BILL_REMINDER,,,,,,
211050,2020-01-03 17:45:16,TEXT,BILL_REMINDER,,,,,,
211050,2020-01-17 17:45:33,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211051,2019-12-09 17:45:06,TEXT,INITIAL_BILL,,,,,,
211051,2019-12-12 17:45:12,TEXT,BILL_REMINDER,,,,,,
211051,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211052,2019-12-09 17:45:03,EMAIL,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 14:40:30
211052,2019-12-09 17:45:04,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 14:40:30
211052,2019-12-12 17:45:10,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2019-12-09 14:40:30
211053,2019-12-09 5:47:27,PAPER,DROP_TO_PAPER(0002),,,,,,
211054,2019-12-09 17:45:09,TEXT,INITIAL_BILL,,,,,,
211054,2019-12-12 17:45:11,TEXT,BILL_REMINDER,,,,,,
211054,2019-12-17 5:47:57,PAPER,DROP_TO_PAPER(0002),,,,,,
211055,2019-12-09 5:47:27,PAPER,DROP_TO_PAPER(0002),,,,,,
211056,2019-12-09 17:45:03,EMAIL,INITIAL_BILL,,,,,,
211056,2019-12-12 17:45:08,EMAIL,BILL_REMINDER,,,,,,
211056,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211056,2019-12-19 17:45:13,EMAIL,BILL_REMINDER,,,,,,
211057,2019-12-09 17:45:13,TEXT,INITIAL_BILL,,,,,,
211057,2019-12-12 17:45:11,TEXT,BILL_REMINDER,,,,,,
211057,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211057,2019-12-19 17:45:11,TEXT,BILL_REMINDER,,,,,,
211058,2019-12-09 17:45:08,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 12:46:00
211058,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-09 12:46:00
211059,2019-12-09 17:45:04,TEXT,INITIAL_BILL,,,,,,
211059,2019-12-12 17:45:10,TEXT,BILL_REMINDER,,,,,,
211059,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211059,2019-12-19 17:45:07,TEXT,BILL_REMINDER,,,,,,
211059,2020-01-03 17:45:50,TEXT,BILL_REMINDER,,,,,,
211059,2020-01-17 17:45:08,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211060,2019-12-09 14:45:07,EMAIL,INITIAL_BILL,,,,,,
211060,2019-12-09 14:45:08,TEXT,INITIAL_BILL,,,,,,
211060,2019-12-10 5:46:15,PAPER,DROP_TO_PAPER(0002),,,,,,
211060,2019-12-12 14:45:08,EMAIL,BILL_REMINDER,,,,,,
211060,2019-12-12 14:45:09,TEXT,BILL_REMINDER,,,,,,
211060,2019-12-19 14:45:18,EMAIL,BILL_REMINDER,,,,,,
211060,2019-12-19 14:45:19,TEXT,BILL_REMINDER,,,,,,
211060,2020-01-03 14:45:53,EMAIL,BILL_REMINDER,,,,,,
211060,2020-01-03 14:45:53,TEXT,BILL_REMINDER,,,,,,
211061,2019-12-09 14:45:12,EMAIL,INITIAL_BILL,,,,,,
211062,2019-12-09 14:45:23,EMAIL,INITIAL_BILL,,,,,,
211062,2019-12-09 14:45:24,TEXT,INITIAL_BILL,,,,,,
211062,2019-12-12 14:45:23,EMAIL,BILL_REMINDER,,,,,,
211062,2019-12-12 14:45:24,TEXT,BILL_REMINDER,,,,,,
211062,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211062,2019-12-19 14:45:05,EMAIL,BILL_REMINDER,,,,,,
211062,2019-12-19 14:45:06,TEXT,BILL_REMINDER,,,,,,
211063,2019-12-09 14:45:13,EMAIL,INITIAL_BILL,,,,,,
211063,2019-12-09 14:45:13,TEXT,INITIAL_BILL,,,,,,
211064,2019-12-09 14:45:42,TEXT,INITIAL_BILL,,,,,,
211064,2019-12-12 14:45:28,TEXT,BILL_REMINDER,,,,,,
211064,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211064,2019-12-19 14:45:06,TEXT,BILL_REMINDER,,,,,,
211064,2020-01-03 14:45:17,TEXT,BILL_REMINDER,,,,,,
211064,2020-01-17 14:45:56,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211065,2019-12-09 14:45:43,EMAIL,INITIAL_BILL,,,,,,
211065,2019-12-09 14:45:44,TEXT,INITIAL_BILL,,,,,,
211065,2019-12-12 14:45:26,EMAIL,BILL_REMINDER,,,,,,
211065,2019-12-12 14:45:27,TEXT,BILL_REMINDER,,,,,,
211065,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211065,2019-12-19 14:45:07,EMAIL,BILL_REMINDER,,,,,,
211065,2019-12-19 14:45:08,TEXT,BILL_REMINDER,,,,,,
211065,2020-01-03 14:45:16,EMAIL,BILL_REMINDER,,,,,,
211065,2020-01-03 14:45:16,TEXT,BILL_REMINDER,,,,,,
211066,2019-12-09 14:45:42,EMAIL,INITIAL_BILL,211066,3,PAID,2020-01-03 15:09:28,,
211066,2019-12-09 14:45:43,TEXT,INITIAL_BILL,211066,3,PAID,2020-01-03 15:09:28,,
211066,2019-12-12 14:45:53,EMAIL,BILL_REMINDER,211066,3,PAID,2020-01-03 15:09:28,,
211066,2019-12-12 14:45:54,TEXT,BILL_REMINDER,211066,3,PAID,2020-01-03 15:09:28,,
211066,2019-12-17 5:47:55,PAPER,DROP_TO_PAPER(0002),211066,3,PAID,2020-01-03 15:09:28,,
211066,2019-12-19 14:45:04,EMAIL,BILL_REMINDER,211066,3,PAID,2020-01-03 15:09:28,,
211066,2019-12-19 14:45:05,TEXT,BILL_REMINDER,211066,3,PAID,2020-01-03 15:09:28,,
211066,2020-01-03 14:45:40,EMAIL,BILL_REMINDER,211066,3,PAID,2020-01-03 15:09:28,,
211066,2020-01-03 14:45:41,TEXT,BILL_REMINDER,211066,3,PAID,2020-01-03 15:09:28,,
211067,2019-12-09 14:45:21,EMAIL,INITIAL_BILL,,,,,,
211067,2019-12-09 14:45:22,TEXT,INITIAL_BILL,,,,,,
211067,2019-12-12 14:45:26,EMAIL,BILL_REMINDER,,,,,,
211067,2019-12-12 14:45:27,TEXT,BILL_REMINDER,,,,,,
211068,2019-12-09 14:45:38,EMAIL,INITIAL_BILL,,,,,,
211068,2019-12-12 14:45:49,EMAIL,BILL_REMINDER,,,,,,
211068,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211068,2019-12-19 14:45:09,EMAIL,BILL_REMINDER,,,,,,
211068,2020-01-03 14:45:13,EMAIL,BILL_REMINDER,,,,,,
211068,2020-01-17 14:45:58,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211069,2019-12-09 14:45:13,EMAIL,INITIAL_BILL,,,,,,
211069,2019-12-12 14:45:49,EMAIL,BILL_REMINDER,,,,,,
211069,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211069,2019-12-19 14:45:08,EMAIL,BILL_REMINDER,,,,,,
211069,2020-01-03 14:45:16,EMAIL,BILL_REMINDER,,,,,,
211069,2020-01-17 14:45:53,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211070,2019-12-09 14:45:21,EMAIL,INITIAL_BILL,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-09 14:45:22,TEXT,INITIAL_BILL,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-12 14:45:53,EMAIL,BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-12 14:45:54,TEXT,BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-16 14:45:21,EMAIL,BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-16 14:45:22,TEXT,BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-30 14:47:20,EMAIL,PAST_DUE_BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2019-12-30 14:47:21,TEXT,PAST_DUE_BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2020-01-06 14:45:22,EMAIL,INITIAL_BILL,211070,3,PAID,2019-12-30 10:58:25,,
211070,2020-01-06 14:45:23,TEXT,INITIAL_BILL,211070,3,PAID,2019-12-30 10:58:25,,
211070,2020-01-14 5:46:24,PAPER,DROP_TO_PAPER(0002),211070,3,PAID,2019-12-30 10:58:25,,
211070,2020-01-16 14:45:20,EMAIL,BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211070,2020-01-16 14:45:21,TEXT,BILL_REMINDER,211070,3,PAID,2019-12-30 10:58:25,,
211072,2019-12-09 14:45:39,TEXT,INITIAL_BILL,211072,3,PAID,2019-12-23 15:40:14,,
211072,2019-12-12 14:45:54,TEXT,BILL_REMINDER,211072,3,PAID,2019-12-23 15:40:14,,
211072,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),211072,3,PAID,2019-12-23 15:40:14,,
211072,2019-12-19 14:45:10,TEXT,BILL_REMINDER,211072,3,PAID,2019-12-23 15:40:14,,
211073,2019-12-09 14:45:12,EMAIL,INITIAL_BILL,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2019-12-09 14:45:13,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2019-12-12 14:45:26,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2019-12-12 14:45:27,TEXT,BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2019-12-19 14:45:05,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2019-12-19 14:45:05,TEXT,BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2020-01-03 14:45:16,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2020-01-03 14:45:17,TEXT,BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2020-01-17 14:46:02,EMAIL,PAST_DUE_BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211073,2020-01-17 14:46:03,TEXT,PAST_DUE_BILL_REMINDER,,,,,OptOut of text but will get email,2020-01-18 17:31:49
211074,2019-12-09 14:45:24,EMAIL,INITIAL_BILL,,,,,,
211074,2019-12-09 14:45:25,TEXT,INITIAL_BILL,,,,,,
211074,2019-12-12 14:45:30,EMAIL,BILL_REMINDER,,,,,,
211074,2019-12-12 14:45:30,TEXT,BILL_REMINDER,,,,,,
211074,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211074,2019-12-19 14:45:05,EMAIL,BILL_REMINDER,,,,,,
211074,2019-12-19 14:45:06,TEXT,BILL_REMINDER,,,,,,
211074,2020-01-03 14:45:22,EMAIL,BILL_REMINDER,,,,,,
211074,2020-01-03 14:45:23,TEXT,BILL_REMINDER,,,,,,
211074,2020-01-17 14:45:32,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211074,2020-01-17 14:45:33,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211075,2019-12-09 14:45:14,EMAIL,INITIAL_BILL,,,,,,
211075,2019-12-12 14:45:26,EMAIL,BILL_REMINDER,,,,,,
211075,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211075,2019-12-19 14:45:06,EMAIL,BILL_REMINDER,,,,,,
211075,2020-01-03 14:45:43,EMAIL,BILL_REMINDER,,,,,,
211075,2020-01-17 14:45:59,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211076,2019-12-09 14:45:42,EMAIL,INITIAL_BILL,,,,,,
211076,2019-12-09 14:45:42,TEXT,INITIAL_BILL,,,,,,
211076,2019-12-12 14:45:25,EMAIL,BILL_REMINDER,,,,,,
211076,2019-12-12 14:45:26,TEXT,BILL_REMINDER,,,,,,
211077,2019-12-09 14:45:14,EMAIL,INITIAL_BILL,,,,,,
211077,2019-12-09 14:45:14,TEXT,INITIAL_BILL,,,,,,
211077,2019-12-12 14:45:52,EMAIL,BILL_REMINDER,,,,,,
211077,2019-12-12 14:45:53,TEXT,BILL_REMINDER,,,,,,
211078,2019-12-09 14:45:38,EMAIL,INITIAL_BILL,,,,,,
211078,2019-12-09 14:45:39,TEXT,INITIAL_BILL,,,,,,
211078,2019-12-12 14:45:26,EMAIL,BILL_REMINDER,,,,,,
211078,2019-12-12 14:45:27,TEXT,BILL_REMINDER,,,,,,
211078,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211078,2019-12-19 14:45:09,EMAIL,BILL_REMINDER,,,,,,
211078,2019-12-19 14:45:10,TEXT,BILL_REMINDER,,,,,,
211078,2020-01-03 14:45:41,EMAIL,BILL_REMINDER,,,,,,
211078,2020-01-03 14:45:42,TEXT,BILL_REMINDER,,,,,,
211079,2019-12-09 14:45:41,EMAIL,INITIAL_BILL,,,,,,
211079,2019-12-09 14:45:42,TEXT,INITIAL_BILL,,,,,,
211079,2019-12-12 14:45:28,EMAIL,BILL_REMINDER,,,,,,
211079,2019-12-12 14:45:29,TEXT,BILL_REMINDER,,,,,,
211079,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,,
211079,2019-12-19 14:45:07,EMAIL,BILL_REMINDER,,,,,,
211079,2019-12-19 14:45:08,TEXT,BILL_REMINDER,,,,,,
211079,2020-01-03 14:45:14,EMAIL,BILL_REMINDER,,,,,,
211079,2020-01-03 14:45:15,TEXT,BILL_REMINDER,,,,,,
211079,2020-01-17 14:45:28,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211079,2020-01-17 14:45:29,TEXT,PAST_DUE_BILL_REMINDER,,,,,,
211080,2019-12-09 14:45:22,EMAIL,INITIAL_BILL,,,,,,
211080,2019-12-09 14:45:23,TEXT,INITIAL_BILL,,,,,,
211080,2019-12-12 14:45:26,EMAIL,BILL_REMINDER,,,,,,
211080,2019-12-12 14:45:26,TEXT,BILL_REMINDER,,,,,,
211080,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211080,2019-12-19 14:45:06,EMAIL,BILL_REMINDER,,,,,,
211080,2019-12-19 14:45:06,TEXT,BILL_REMINDER,,,,,,
211080,2020-01-03 14:45:48,EMAIL,BILL_REMINDER,,,,,,
211080,2020-01-03 14:45:49,TEXT,BILL_REMINDER,,,,,,
211081,2019-12-09 14:45:18,EMAIL,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 13:16:30
211081,2019-12-09 14:45:19,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 13:16:30
211081,2019-12-12 14:45:28,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2019-12-09 13:16:30
211082,2019-12-09 14:45:20,EMAIL,INITIAL_BILL,211082,3,PAID,2020-01-05 21:00:58,,
211082,2019-12-09 14:45:21,TEXT,INITIAL_BILL,211082,3,PAID,2020-01-05 21:00:58,,
211082,2019-12-12 14:45:55,EMAIL,BILL_REMINDER,211082,3,PAID,2020-01-05 21:00:58,,
211082,2019-12-12 14:45:56,TEXT,BILL_REMINDER,211082,3,PAID,2020-01-05 21:00:58,,
211082,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),211082,3,PAID,2020-01-05 21:00:58,,
211082,2019-12-19 14:45:08,EMAIL,BILL_REMINDER,211082,3,PAID,2020-01-05 21:00:58,,
211082,2019-12-19 14:45:09,TEXT,BILL_REMINDER,211082,3,PAID,2020-01-05 21:00:58,,
211082,2020-01-03 14:45:36,EMAIL,BILL_REMINDER,211082,3,PAID,2020-01-05 21:00:58,,
211082,2020-01-03 14:45:37,TEXT,BILL_REMINDER,211082,3,PAID,2020-01-05 21:00:58,,
211083,2019-12-09 14:45:22,EMAIL,INITIAL_BILL,211083,3,PAID,2019-12-19 9:52:46,,
211083,2019-12-09 14:45:23,TEXT,INITIAL_BILL,211083,3,PAID,2019-12-19 9:52:46,,
211083,2019-12-12 14:45:50,EMAIL,BILL_REMINDER,211083,3,PAID,2019-12-19 9:52:46,,
211083,2019-12-12 14:45:50,TEXT,BILL_REMINDER,211083,3,PAID,2019-12-19 9:52:46,,
211083,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),211083,3,PAID,2019-12-19 9:52:46,,
211083,2019-12-19 14:45:05,EMAIL,BILL_REMINDER,211083,3,PAID,2019-12-19 9:52:46,,
211083,2019-12-19 14:45:06,TEXT,BILL_REMINDER,211083,3,PAID,2019-12-19 9:52:46,,
211084,2019-12-09 14:45:13,EMAIL,INITIAL_BILL,,,,,,
211084,2020-01-10 14:45:14,NO_DUNNING,NO_DUNNING,,,,,,
211084,2020-01-20 5:50:45,NO_DUNNING,DROP_TO_PAPER(0002),,,,,,
211084,2020-01-23 14:45:09,NO_DUNNING,NO_DUNNING,,,,,,
211085,2019-12-09 14:45:13,EMAIL,INITIAL_BILL,,,,,,
211085,2019-12-12 14:45:50,EMAIL,BILL_REMINDER,,,,,,
211085,2019-12-17 5:47:54,PAPER,DROP_TO_PAPER(0002),,,,,,
211085,2019-12-19 14:45:06,EMAIL,BILL_REMINDER,,,,,,
211085,2020-01-03 14:45:43,EMAIL,BILL_REMINDER,,,,,,
211085,2020-01-17 14:45:30,EMAIL,PAST_DUE_BILL_REMINDER,,,,,,
211086,2019-12-09 14:45:25,EMAIL,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 9:46:13
211086,2019-12-09 14:45:26,TEXT,INITIAL_BILL,,,,,OptOut of text but will get email,2019-12-09 9:46:13
211086,2019-12-12 14:45:28,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2019-12-09 9:46:13
211086,2019-12-17 5:47:58,PAPER,DROP_TO_PAPER(0002),,,,,OptOut of text but will get email,2019-12-09 9:46:13
211086,2019-12-19 14:45:06,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2019-12-09 9:46:13
211086,2020-01-03 14:45:21,EMAIL,BILL_REMINDER,,,,,OptOut of text but will get email,2019-12-09 9:46:13
